variation,browse_time
A,3.7154157343000307
A,5.9778155496862
A,2.8943530581596755
A,6.1535903433169254
A,6.386349397262843
A,4.6978194130173785
A,2.3968629121727014
A,4.63868943803271
A,4.93581583871118
A,3.989401780071087
A,4.484781606191757
A,6.5301951988633515
A,5.6649271623017405
A,4.0754358856219
A,3.402400830404568
A,4.672982682390229
A,4.786543220649562
A,5.496199187363317
A,4.464683287432341
A,5.511499575361862
A,6.93515404006023
A,5.815501022444263
A,4.951911492669227
A,4.8168495289467055
A,4.6433268658201285
A,6.180640912452144
A,4.372686554048697
A,5.045222708999982
A,5.0511979018810855
A,4.498215807188468
A,3.627534452115899
A,5.322974503617668
A,4.938996028144617
A,5.500240469436569
A,4.466399693560833
A,6.220821298813048
A,4.123226218788155
A,6.712040284017893
A,3.2523634901717386
A,5.434770064556891
A,5.475430682526623
A,4.204442932059118
A,5.424393937861012
A,6.279518669760159
A,2.7831811606459356
A,5.5027448074908145
A,2.5067291796699225
A,4.034335196476792
A,6.629166364900945
A,4.418217966607946
A,3.8261200355910274
A,4.802062271015318
A,7.067906338163552
A,3.168317752793974
A,3.9486900883606557
A,6.497431683179626
A,6.857702343537732
A,4.896568775709716
A,3.7609472974733578
A,7.095843501809159
A,6.5944423917491966
A,5.678946987762233
A,4.18759765106258
A,4.950970659161963
A,4.839639918955169
A,5.330851304615578
A,6.451001438131336
A,5.879417041137403
A,3.9226239230152418
A,6.376496450019538
A,5.313132140013155
A,5.687065795858916
A,6.466540859278603
A,3.888419750486449
A,4.964174421293537
A,4.468545448640785
A,3.432140574634544
A,5.34670997760492
A,7.511556551584423
A,3.159922255494247
A,4.967719388950529
A,5.640542935074773
A,5.123078201656181
A,4.886871947484259
A,3.700783636554176
A,5.2327867429401635
A,4.243236022984074
A,2.8100782950214467
A,6.194592220513731
A,5.958385819842042
A,5.05166097685108
A,5.229074688205703
A,6.074318012715562
A,5.224339656778082
A,5.904017554761315
A,4.7025177991261495
A,6.311983738573947
A,5.320785725932684
A,5.194051943605874
A,3.729938911287968
A,5.286955854301708
A,4.168045082505548
A,4.3617172734715055
A,4.184624371683879
A,3.933765068100775
A,7.124771403016961
A,6.331339061988404
A,6.920367502144261
A,3.7771049804444363
A,5.071253749910892
A,3.7064923747959044
A,4.304305122802936
A,4.081873016583425
A,6.239584006441562
A,4.60377032189824
A,6.068379333694017
A,5.604120889588518
A,7.3036387521047885
A,3.520555776860276
A,6.2592332397867985
A,6.146440870400728
A,4.026621161972965
A,6.00713333647316
A,5.3361449630262285
A,4.7725237400465925
A,4.176064513028001
A,4.280890548550814
A,7.049812095785926
A,5.000682818957483
A,5.782130001531459
A,4.209100618332447
A,4.220147053778361
A,6.081984809249942
A,3.650423788448468
A,4.584786232094729
A,5.034027411072232
A,5.111372601840053
A,4.820906714983844
A,5.395819781095923
A,5.692855755817812
A,5.73463754545933
A,4.014196191332173
A,4.715844902071203
A,6.194762861876938
A,5.894647187573872
A,3.627140548518936
A,5.351479900352202
A,3.0217747506251897
A,5.04693490206037
A,6.897767016745977
A,4.052107282731014
A,4.165676954508418
A,5.76402978157286
A,3.457198484790354
A,4.367244970114961
A,5.596441137581753
A,4.365714152310597
A,4.7640300127890285
A,5.744185710315034
A,5.421546083536561
A,5.266818396295402
A,4.660877720729961
A,5.370061115268955
A,4.8762673199002435
A,5.457805609925785
A,4.503067974882022
A,4.817431025620459
A,4.010042207447986
A,4.964992389993764
A,4.188999136371155
A,3.885953549838007
A,5.258661147855388
A,5.21273977585766
A,5.782873734948573
A,4.568874430424901
A,5.408052846836756
A,5.550797572273663
A,5.444773807831595
A,4.174346317197858
A,5.149363482271189
A,5.364140296054662
A,5.007178466907942
A,2.9135223416289153
A,5.16048962397348
A,7.212531039397242
A,4.6399607312430176
A,4.271922902144679
A,5.373348559711398
A,5.312378210466572
A,6.192735165416415
A,3.742131844091112
A,5.731380252574993
A,5.590422061251464
A,4.857853463059454
A,5.33868731792169
A,6.0294574815983575
A,5.87231538002845
A,3.8569806879262716
A,5.820158186755484
A,4.935311394967481
A,5.072874098015515
A,5.073196991001694
A,4.84975701120174
A,6.191707497107065
A,4.916282040150788
A,3.8804538716168313
A,4.606470144030271
A,5.178694716810476
A,6.22921478429705
A,5.603094684948833
A,4.149464721252956
A,7.485189916678891
A,5.26477531097798
A,6.275390737999015
A,4.848285566422771
A,5.53335924470545
A,5.839468504518405
A,6.218194711754256
A,6.057368305378225
A,5.872197000072978
A,4.684913268805891
A,4.428253958043939
A,5.332607510324197
A,5.933128072341069
A,4.777279299223393
A,6.065171965714386
A,6.452616745486179
A,4.08367908092658
A,4.16307929620372
A,4.859624941094664
A,5.307612668189196
A,4.475432986232949
A,6.352202678867144
A,5.424066861518451
A,5.039447048240739
A,3.5640904761314722
A,3.684184183572493
A,5.281009250281806
A,2.867404373845164
A,6.012637409644071
A,4.84184615562768
A,8.243092969594734
A,7.307916250616111
A,4.818550930752483
A,4.893662997468685
A,5.99558151400203
A,6.703172609918038
A,3.361970942563983
A,3.213624534645313
A,4.377965194445618
A,5.582737583173865
A,5.496873590507597
A,6.06977145498385
A,3.8003024716346916
A,2.6838561370311234
A,5.858014195302145
A,4.171803727034765
A,2.981512135611362
A,5.145063745959382
A,5.793175688218677
A,4.877942867878723
A,4.542151613817511
A,4.840637767854093
A,4.629417237599217
A,3.651952888059833
A,4.285319323009568
A,5.521279905013815
A,5.3216785413765
A,5.16805980596682
A,4.00485151814662
A,4.818496837864333
A,2.8229349535571453
A,5.17847666388539
A,6.428857707813568
A,3.5258678679578943
A,4.414072326682245
A,5.32910677871013
A,6.252842634427484
A,4.551775383699851
A,4.307749670734104
A,3.031076857583917
A,5.103438129308106
A,7.042076040143744
A,5.277358461964676
A,4.977721020816286
A,5.3220823107669855
A,4.988907996051398
A,4.18698562773987
A,5.8232799156777055
A,5.225761523111754
A,5.017613251933657
A,4.02463397272175
A,6.303507931934759
A,5.66470274533311
A,4.447079162632698
A,6.001824853681937
A,4.502429161614793
A,4.217996507488963
A,4.240296882519713
A,3.2289314469119086
A,5.471542380418206
A,3.16885512166165
A,3.7715561687342376
A,2.9244119909214668
A,4.913930307209107
A,4.849679539728128
A,4.673303786813636
A,3.9574223053294237
A,3.82776624656336
A,5.464369863546574
A,4.449448068291512
A,5.3163583215361445
A,4.114751313875778
A,5.181062742771083
A,6.303278037316064
A,5.586165800392783
A,4.58758618178352
A,5.257198970355927
A,4.759334825469787
A,5.007880184694728
A,4.674388947851496
A,4.835664794114609
A,5.2120933530741755
A,4.00664130041805
A,3.9841211730100214
A,3.6114574461687887
A,3.39972889549629
A,3.782717307779521
A,5.159462506804129
A,4.107212484508116
A,5.513614464231097
A,5.034713748752562
A,3.0314957865619463
A,5.65497558422169
A,5.81079864559171
A,4.006137325165147
A,5.420191542894992
A,4.143501762590801
A,5.097670376748336
A,3.7355015930450346
A,3.206893547465423
A,4.617182810387031
A,4.876271053725164
A,4.602320306385396
A,3.8159694417774404
A,4.600100937868863
A,5.269294752580734
A,4.955106969877463
A,5.182501030599213
A,4.329884799545767
A,6.17171791471616
A,3.823826663445219
A,5.487560297086719
A,6.181891092959962
A,5.480908092748895
A,4.79747577293517
A,4.4717029533370205
A,6.036087651046256
A,3.577025074738327
A,4.029875739620357
A,4.6024422345082785
A,6.237653757511998
A,5.379767636040896
A,4.031954241489755
A,4.689692294615097
A,4.385676855903705
A,4.290211007766465
A,5.978889558556779
A,3.6282568707364944
A,6.6087808557343735
A,5.828229690184623
A,6.090861670603698
A,4.537060487974742
A,4.850059280920891
A,3.566848185475288
A,4.475337592933197
A,5.493654847643151
A,6.296063061781396
A,3.8928431831975483
A,4.634494063014734
A,4.848700779767477
A,3.604210797807515
A,5.5913492417584
A,4.276009668257391
A,4.804609648822976
A,4.548050628088122
A,4.210661494280326
A,4.9929550145194455
A,4.7843904214319775
A,4.628142117721334
A,4.271538378319657
A,5.319524670782956
A,6.653617268492285
A,5.139887232839127
A,5.996118214911129
A,3.6097780748465373
A,5.157761439293769
A,3.902631681028933
A,3.5230750724680986
A,4.2606285925409635
A,6.191899334413573
A,5.950015828669645
A,5.243004722054399
A,3.467299440110069
A,4.803719348612063
A,5.301700008901736
A,5.175536229578598
A,3.1562064165192543
A,4.109682151980128
A,4.935922235851283
A,5.53629090951719
A,2.8038721789000536
A,4.837876024520142
A,5.143048769878952
A,5.849611988516213
A,5.692857584237437
A,5.582571318808805
A,4.200059493298066
A,3.0919978628766924
A,4.606947242938599
A,6.00163182520856
A,6.393454527524431
A,5.710549102297786
A,5.429340822801734
A,5.379639648385965
A,4.443881253239219
A,4.86993970644638
A,6.669069525826331
A,4.057441994208124
A,6.614778790709852
A,4.677971845507941
A,6.325432109095079
A,3.5931849905024618
A,5.585904201164649
A,4.263229864052378
A,3.5847328080758123
A,5.218534042410946
A,6.0094717885959685
A,4.155058561406504
A,3.5009840395415988
A,4.908155235665045
A,4.912564671222819
A,5.548319627554498
A,5.949594571364488
A,4.940584818727506
A,6.855503314794263
A,5.224234744535292
A,4.6535734939931
A,3.388432640897172
A,4.737340479683832
A,4.663613054588864
A,5.96030479628147
A,5.462483624066854
A,3.820630878367383
A,5.172254386411037
A,5.671531171729053
A,6.528031359387833
A,5.88750396741406
A,5.760846654311478
A,5.0600859946151635
A,5.388312005423449
A,6.2495049007061585
A,3.6672226025203503
A,4.650560672783044
A,4.227431251243759
A,5.379153118726125
A,6.230222175650788
A,4.403025713278926
A,2.609695632530562
A,4.58777925497553
A,5.9134737320174064
A,5.537629902949879
A,5.428186247810576
A,4.720006698125521
A,3.720969263780214
A,5.515294321624467
A,4.165718189965375
A,7.184096733380456
A,5.570507208354516
A,4.419351697446049
A,4.388614752611372
A,4.907055793386411
A,4.760498077978251
A,6.116833775529955
A,5.186416169744047
A,4.268368261091472
A,6.890440685155783
A,5.049308331520223
A,5.768839675968897
A,4.391773492555241
A,5.3631156277445236
A,5.311109991143195
A,3.110350707903847
A,7.015275110460641
A,6.290644460922547
A,4.602804683854012
A,3.8977302595441445
A,5.347561613803552
A,5.086697699414397
A,5.355668948563229
A,5.19157739619409
A,5.506240989305926
A,6.447305699391807
A,5.568103205128646
A,3.9503445010900586
A,6.362562852712452
A,6.640614563488287
A,8.152056734512085
A,3.8765059667604023
A,5.242882013150275
A,2.9179012968110127
A,5.5531491563792095
A,4.451799701833227
A,6.9234457948249535
A,4.225385029981418
A,3.3108169620327383
A,4.528736259297481
A,3.0245122287828625
A,5.75109945450731
A,2.9349169537436794
A,5.028457581183159
A,2.922188180143803
A,4.679702195463358
A,6.643378155804534
A,5.360647891435795
A,4.136506395035066
A,4.9687965110609165
A,5.018016872044447
A,5.472630345843406
A,3.6331416367191736
A,5.59256727384733
A,2.295608368397225
A,4.37011544763619
A,4.5117261575484555
A,5.633326826071238
A,5.022630852676869
A,3.5944369461437136
A,4.015006874182985
A,5.198680009547407
A,4.920932658135444
A,4.420875890364254
A,4.519166210488021
A,5.696167997159289
A,4.4823074271307854
A,4.911908755970927
A,7.169936588080542
A,3.576317363116077
A,3.1481572684253414
A,5.7835896647986065
A,4.321356938705897
A,4.68176247225738
A,4.218843621868886
A,4.740199859232487
A,6.598538112096342
A,5.802128458618119
A,5.862223511886977
A,3.5837729442073547
A,3.8488462634471308
A,2.160921340514573
A,4.190619178917246
A,5.956703186385658
A,5.516946515748371
A,4.778486737047876
A,4.977699716281947
A,4.311114457424594
A,5.2047588824017845
A,5.7658782794806145
A,3.3841132125895275
A,5.299647687837348
A,5.932434870954667
A,4.5848997110366305
A,5.700700612120584
A,7.814654444472553
A,4.895657207013108
A,5.3933070500053235
A,4.261942916338608
A,5.1812511626020505
A,5.460271624982304
A,5.194842340270138
A,3.9803046802911433
A,5.206361771325451
A,6.462195938717636
A,5.448635764514528
A,5.961987189071841
A,4.762988029987373
A,5.74990023942371
A,5.279267838216526
A,4.049089270312768
A,5.318521004798875
A,4.008303336559689
A,4.367119725115208
A,5.189328307292374
A,5.297244273380124
A,3.8107675349228707
A,6.053985771182877
A,5.5720062783004725
A,4.295271564389116
A,3.4624152035508247
A,4.855095420918569
A,4.55405628613884
A,5.113140457053023
A,4.6368833388444335
A,2.99254313925499
A,4.611653061698842
A,4.694380888931687
A,5.633661024774058
A,4.3018003253889505
A,6.678674673372566
A,3.0883594493482427
A,6.311167497802624
A,4.775681029121896
A,5.859584872343556
A,5.079801484058733
A,6.139555536025469
A,4.612638035447189
A,3.9013795748221876
A,6.420504287271063
A,4.886519354117858
A,5.221558473624211
A,6.234751914044795
A,3.968044757905565
A,5.595490897639257
A,4.410105243537109
A,4.867830644355628
A,5.072278965384289
A,3.499778138553064
A,4.2211629571795655
A,6.351072892413139
A,5.886191188584796
A,4.937360422672765
A,5.243123458512893
A,4.705757494363542
A,6.356583385827982
A,4.799647422205836
A,5.231842092134848
A,6.146030144142065
A,4.222628515154094
A,6.558789184496894
A,3.469538590256623
A,6.629642131112798
A,4.627324416048025
A,4.757301252174718
A,3.1099898288170573
A,4.545205282622307
A,3.9601934689731157
A,4.392353654626527
A,4.862689034211121
A,5.957791614472906
A,5.207603351400626
A,5.3076766534011135
A,3.9044806111544377
A,4.11924591039727
A,6.798725018351312
A,4.2647989652367535
A,6.656208252057295
A,4.756938801119134
A,5.002287936143504
A,6.07036516022993
A,6.271892421938657
A,4.889187439720913
A,4.611756946478462
A,4.944079551477786
A,5.337957528232118
A,5.8913036868697555
A,5.004229858994152
A,5.6188862980231535
A,6.638359732270941
A,5.3813096122647845
A,5.311652856004779
A,3.481089174909932
A,2.3692698631709366
A,5.388375729230169
A,4.905175768719128
A,4.485217325085258
A,5.243530204186345
A,4.939596270803092
A,6.127780250633899
A,5.086110868258978
A,4.253076714929833
A,5.990166238959289
A,4.782868925053798
A,5.526536683672307
A,4.5225892938072
A,4.350173114502564
A,5.084168230185696
A,5.012828643543685
A,5.479827035366833
A,4.731354246690257
A,3.1636402162296027
A,4.567226116411612
A,5.793818467143816
A,4.702623920756894
A,4.753616597485452
A,5.9863765059059375
A,4.288026772741077
A,3.4571967817571005
A,4.839368880474506
A,4.515826048751263
A,4.033753680246746
A,4.824621544101309
A,5.491505647246783
A,4.990711438432184
A,5.306981072686238
A,6.813407698515423
A,4.657121138442436
A,5.2783486346446695
A,4.490786637400865
A,4.153640280113027
A,4.41509234658223
A,4.521241428478311
A,5.359475797547126
A,7.349075786700757
A,4.28395656372416
A,4.5833746943845375
A,4.936876986888752
A,5.395798848709747
A,5.263550811954785
A,6.284095793948117
A,2.5736079294647918
A,2.6130701298043273
A,4.5041218279898505
A,6.097300187543709
A,3.4343519683944037
A,1.9923676603062428
A,5.571179406219208
A,5.243657223702715
A,3.9097915932005702
A,4.01446039927907
A,4.030256280365325
A,5.11053531747394
A,4.373684723816993
A,5.494063918975519
A,2.145373337095609
A,4.143148134872201
A,3.87394603908895
A,4.743659321627508
A,4.461952241509861
A,5.797843779895767
A,3.1406632283399425
A,5.045491476330752
A,5.558336423211705
A,6.856647436561955
A,4.518234028906525
A,5.324458604352517
A,3.1961372074376353
A,2.608043795686976
A,5.8447743757817
A,4.99443970635193
A,6.178512689798422
A,3.626597111030251
A,5.519902139528752
A,6.868817840543853
A,5.4197056083572654
A,5.276581505591048
A,5.008556080824349
A,3.429118542874088
A,6.355572935710348
A,4.389142360194934
A,5.504483256383017
A,3.4369656934287462
A,3.8205403354922196
A,6.435087399222235
A,4.6526977110421575
A,6.453275476042545
A,4.921769340941482
A,3.158102227042143
A,5.89206759973172
A,4.4101076822443925
A,5.698688813517044
A,5.025210867540082
A,3.4568817720571294
A,5.164294765370569
A,7.1962231421528
A,5.492986458514459
A,4.942482246994537
A,6.075343401956898
A,5.210668465203111
A,5.209534230262794
A,3.9083748278408974
A,5.233848025789598
A,6.035443416416944
A,4.163937847899975
A,6.424495821246948
A,4.908293975854874
A,4.112230488461459
A,5.997632076920245
A,4.713205764261731
A,5.759514887486108
A,4.708241367741463
A,4.940173856470096
A,5.493560204334291
A,5.290897057590006
A,3.0044682195482615
A,3.8787562599056082
A,5.929409984790816
A,4.867863411098453
A,4.476268697228578
A,3.6414259847425257
A,3.920263678724152
A,2.9782013600380526
A,4.898719281298467
A,4.401562419418953
A,4.033412109014685
A,4.931876574832047
A,5.363970630852738
A,7.093197932209945
A,3.4881165804367864
A,6.159381043300522
A,5.973101561015072
A,4.220907260623299
A,5.203235954586031
A,4.542366750662385
A,5.185688580418739
A,6.50913101340455
A,5.605606232631313
A,5.508608373233442
A,4.569690680045357
A,3.515943335075665
A,4.791531789459592
A,6.206608154863915
A,3.4728321434103524
A,3.944910631823305
A,5.126267736234068
A,4.015345215152737
A,4.2074765528847875
A,4.576401418271823
A,3.634382595809851
A,4.025878153783632
A,5.703427916787309
A,3.692630217769036
A,3.4021278655051623
A,4.369975020466105
A,5.731955502509845
A,4.8030781920031105
A,4.535418921884382
A,5.044358797515607
A,3.254292567140348
A,5.494705653775032
A,5.3834350314036445
A,4.590691525904279
A,6.005924511796417
A,3.8725039010469615
A,6.127908993253569
A,5.154493665595251
A,4.663447410121827
A,4.980126364631689
A,4.892735234189058
A,6.220282896417717
A,3.9233208725289863
A,4.237480760853401
A,6.03630289207248
A,4.404465064816141
A,5.900533077331591
A,6.699435983008709
A,4.598204973058366
A,5.6813623265753055
A,3.8463077186601415
A,5.754733298067809
A,5.199423985986767
A,5.473038282160215
A,4.354427927964605
A,3.3389165844328277
A,5.503252064749505
A,2.9365968475205455
A,4.682649507757465
A,5.94118186641997
A,5.191897735873036
A,6.948342644789813
A,6.0251091525817735
A,4.346101611674424
A,5.027313379851439
A,4.952629297455564
A,3.4178232366538728
A,4.059601083515647
A,4.43923909302014
A,2.9637794971440634
A,5.047493468251643
A,4.750928155346959
A,3.327106098688426
A,5.404212865277332
A,5.71587274469096
A,5.227034478864889
A,4.6759318247910295
A,5.591442151751854
A,5.680220360476691
A,5.307403569719688
A,4.175387749565239
A,5.276600765511181
A,6.195480650825479
A,4.403370941388269
A,7.097939339132431
A,4.474369066014615
A,5.032407013340136
A,4.327514403993664
A,5.22327083592026
A,3.257778307364725
A,4.453958201183279
A,3.907878799651433
A,5.135338347892291
A,5.994447375508908
A,5.646006187114551
A,2.6283406391411077
A,7.04206965292788
A,5.295279940620868
A,4.223500859506999
A,5.157127918990941
A,5.1761898225026926
A,4.333151283048436
A,5.197916667342075
A,4.392527712379692
A,4.595638007309978
A,4.313720864244916
A,3.5673287102603473
A,5.145836470215384
A,5.585299436516338
A,5.5148835960763725
A,5.819925252635234
A,5.324340210014868
A,4.467274501783097
A,5.839663864431189
A,3.6424824601580648
A,4.09932861748752
A,4.035799928576755
A,6.08005605913931
A,5.942788514140076
A,5.487305237044994
A,6.071929865211797
A,4.120717217588012
A,5.34859511986098
A,4.874825571616836
A,5.846882103884914
A,4.8847757674478025
A,4.615057111589919
A,5.54090851856099
A,5.876169167191232
A,4.331654805153199
A,4.938924328647624
A,3.941559366358347
A,2.5019389825070606
A,5.200459631413729
A,5.608905356254632
A,5.2620668090867255
A,3.050438282245633
A,4.649150569923526
A,2.7816522399489187
A,6.369701107654185
A,3.913945417881914
A,6.255403609459896
A,5.945869643684146
A,4.099409647463938
A,3.867215048732255
A,5.350370216386338
A,4.155675962816929
A,5.102484642158208
A,4.517172409193082
A,3.2188415855343666
A,2.769531980875541
A,5.226684248494597
A,4.438442253669375
A,4.446910183085867
A,5.695863839093786
A,6.173442276632445
A,4.727455278638191
A,4.659401293090139
A,5.500143033113884
A,3.6430644303004245
A,5.223153054747697
A,5.551885971822154
A,5.680230208417629
A,3.063247297497535
A,4.2386447301910595
A,4.121736747176533
A,5.099886954409213
A,5.480744579767984
A,6.496710407445981
A,4.505034519631927
A,4.502427501690786
A,6.149672018878747
A,5.296576938530305
A,6.267651511187974
A,5.288728003009837
A,3.842883381286729
A,3.6668716452221934
A,3.448487750941071
A,5.662051834758473
A,6.188596823087008
A,6.849362141386381
A,5.8431053323232405
A,6.162838577534986
A,4.419983667346315
A,3.8435841832561435
A,5.850079332417553
A,5.4176807522394
A,5.107444374340893
A,5.38737148063299
A,5.323185482458205
A,6.2838168598535615
A,6.294985584816956
A,5.544220352340347
A,5.8458028725629285
A,5.514062552424776
A,4.538830267965381
A,5.75656467491314
A,3.6055049311407386
A,6.053891552295883
A,3.805477060233965
A,5.285803286794733
A,4.154846041573841
A,5.553388983074427
A,4.966074774072091
A,3.4052440418366676
A,5.420699631018479
A,4.422079223167289
A,5.881146720813369
A,5.001325688734407
A,5.395420985388038
A,4.042431044984788
A,4.4106677685726385
A,4.541361363898916
A,5.856702480242555
A,6.677377087805489
A,4.1948282482571235
A,6.0768481446576805
A,2.830322582274298
A,3.8058105989077107
A,4.041221543813225
A,3.6474913105592774
A,3.4164116102124202
A,5.412998912137797
A,4.785932302272139
A,5.37940539760511
A,5.690472686121513
A,5.265616993172533
A,5.6577631761503735
A,4.93046771375773
A,3.8130066116942554
A,6.057814180820796
A,4.410887867218873
A,4.064403701237574
A,4.822082124195602
A,4.087189080703487
A,4.5825696180105675
A,5.344053921563466
A,5.348341739246127
A,4.102169933574371
A,4.512294627051255
A,6.074333004770244
A,5.496400117733941
A,7.075065039348542
A,6.180128173741528
A,6.144293068559939
A,3.612131449544198
A,5.763860351633422
A,4.94689319830309
A,4.449018196461751
A,5.168015340532529
A,5.9452115346114836
A,5.500831591004212
A,4.12152619865794
A,5.74245891359262
A,4.362412457924036
A,5.216683118964286
A,4.696649932522866
A,4.7811337482643745
A,5.76624297504051
A,3.959806280184102
A,6.945195074276933
A,3.1789139307055034
A,4.402332316745143
A,5.370211889941741
A,5.58431416643531
A,4.899524279428295
A,4.942609296998458
A,5.410550085327617
A,4.76893052254232
A,6.393181257934906
A,5.839349114231602
A,5.872824351005635
A,4.033843276629583
A,4.920611575594297
A,4.699534051279296
A,3.9943986243105343
A,5.360164183945767
A,4.462354242220184
A,5.655403829850237
A,3.9298084371056685
A,6.719040612841821
A,4.103667341407938
A,5.219302337200436
A,5.791859310388068
A,4.429359569799887
A,5.8524686434329505
A,3.770816402199584
A,6.45211769918256
A,5.014149264965758
A,4.40358859203112
A,4.700818227572565
A,5.808919269392719
A,4.415544708149562
A,4.250642310577223
A,4.7784634024162616
A,3.823037887230032
A,6.820543907941816
A,4.433605408785277
A,5.831616786180404
A,5.209470083647773
A,4.015465949518032
A,4.9940452907872706
A,5.7840027793107485
A,4.811738664913693
A,6.193112945851028
A,6.021515392781864
A,5.918914854658329
A,4.5403432277270035
A,3.9201575522185133
A,4.386412394637206
A,5.19624094066672
A,5.5457867135323555
A,2.8284285952395525
A,4.99188679838825
A,5.1580892253231845
A,4.722455743684448
A,6.291273839015879
A,5.421780074250871
A,6.310191908080897
A,4.784039479649768
A,5.937477492506925
A,6.635066394527519
A,6.311693449272661
A,3.907858406571267
A,4.746323922457619
A,4.654835294550203
A,5.489254535076328
A,5.686353555014533
A,4.161107325974264
A,5.0678385139169375
A,2.9800726678438636
A,6.44194500580189
A,4.487625759323306
A,5.055863939844497
A,4.690350286011939
A,6.146027575013415
A,2.162493558602621
A,4.983389657674091
A,4.894181242502302
A,4.546363612408317
A,6.726226545635632
A,4.112670541144229
A,5.771796177235661
A,5.356252788706083
A,6.261519252535516
A,4.3328109152224945
A,4.267031100876241
A,6.096069907477398
A,5.42532130833011
A,3.4550626533232416
A,4.46069498553673
A,5.386382653848061
A,5.837764221546589
A,4.320769346807045
A,2.085744010183059
A,5.5232231857370335
A,3.779679310056024
A,2.9826612018775887
A,2.167674075015859
A,5.813980860197741
A,5.128617450404967
A,4.774343619287748
A,6.389024362962761
A,5.637324683023072
A,6.6163000427219165
A,3.6072645278330038
A,4.9654493760460365
A,3.3832866250519857
A,4.770617668144533
A,4.751384146233323
A,5.626613637263071
A,5.045563881141899
A,5.623407138279916
A,5.703440133138894
A,7.1549286773831415
A,4.684703344713876
A,4.058977299333621
A,5.246083615316409
A,4.197719972860456
A,6.481960768436536
A,4.716781961054767
A,4.43442363212601
A,4.528684278848882
A,5.7184174234716405
A,4.842253016768515
A,4.358333179869618
A,6.665351917623531
A,4.14383015933825
A,5.035566074032993
A,5.65230615161023
A,3.3686648895829268
A,5.480260501405925
A,3.9448923245195506
A,5.822782780834002
A,4.037348988081024
A,5.692769031848861
A,6.1058330662947125
A,5.861436525632805
A,5.251316648238102
A,4.7686990570703
A,4.423580423665156
A,6.471034690817104
A,4.300504779832357
A,3.962933926430004
A,5.66536893503283
A,4.203863196813504
A,4.049936502533873
A,3.5563957378302353
A,4.517090160539483
A,4.917284976103507
A,5.2430917276606985
A,5.9513062442994835
A,5.526897923665794
A,4.80912778044682
A,4.8018043236202805
A,5.5101574689151835
A,6.272570162928569
A,5.1263141994832
A,4.530869145789591
A,4.007133998914455
A,3.5547947355877745
A,5.666269672043523
A,5.577978523639557
A,5.577363525106661
A,4.871340553647944
A,6.406934745891751
A,4.515881505415182
A,5.955269237207205
A,4.961257105010457
A,4.391649235320663
A,5.5925303073177615
A,5.409636118683994
A,5.3569727592669265
A,5.081278422056199
A,4.962106918283169
A,7.3883719928704386
A,6.184256645196173
A,5.722826894985512
A,5.111799158203389
A,6.007157200596669
A,5.517994776391452
A,5.026204752774036
A,4.696435674734085
A,4.919082662337312
A,1.8295742641219443
A,5.2106008392976415
A,4.51152391988964
A,6.592669998282884
A,5.019344070811754
A,3.8110365804650383
A,4.950119845871883
A,3.953878914937496
A,5.473407415712466
A,5.290947364339486
A,5.957839631108268
A,4.209118208305434
A,5.034008096228146
A,3.6349782045733647
A,5.701494781924715
A,5.518871180440122
A,5.495805021027571
A,5.001619031356941
A,5.414772890788791
A,6.604339108308596
A,4.714905742957986
A,5.138645183710085
A,3.9138737008185904
A,4.131739038401667
A,5.097813293093307
A,6.103933546701907
A,4.743719175748428
A,4.764083470687876
A,4.593114755495625
A,4.465243329155677
A,5.294971455708821
A,3.5027423548213554
A,6.280939576666728
A,4.33457770187054
A,5.721903485438141
A,3.730001402606124
A,5.668840130546219
A,5.671944607814497
A,5.3842020720058965
A,4.005571478200208
A,5.249548189598077
A,3.8169438152656108
A,4.747236744903814
A,6.029413100955326
A,5.7967019270707425
A,5.0151829425404335
A,4.025193424077158
A,5.645587712174193
A,5.019381237698025
A,2.6796844017695767
A,5.782629826316518
A,4.975767166130308
A,6.202451247983072
A,3.9047294811571955
A,1.8232961868039994
A,5.279083858345185
A,5.291563676681973
A,3.309328372393548
A,4.021500454133394
A,7.755217743719902
A,4.694389385846197
A,5.7309589763762165
A,4.349340172631616
A,2.9096971011468433
A,4.829741753204095
A,4.734395439713895
A,4.6001217613316285
A,4.885359164493607
A,5.264268271645636
A,4.849883048746193
A,3.7359938320526362
A,5.486184791561939
A,3.0506282446775765
A,2.9496425427157997
A,5.739180494701568
A,5.507020272135357
A,4.942604634925964
A,3.604551495244928
A,4.292089059325924
A,4.737253252313496
A,3.4041060314258864
A,4.260971341976767
A,5.65233033817668
A,6.427305364289216
A,4.5805652473414495
A,5.756488354316098
A,3.0859399294125325
A,5.6594512411136115
A,4.196051585272519
A,5.30734561670797
A,4.752247581760291
A,6.320414009783834
A,4.125564351660082
A,5.627606297561831
A,4.720492536703467
A,4.841694521990336
A,4.81614610684079
A,4.154326895505887
A,4.985901034093328
A,4.937351777878178
A,5.241240248406729
A,5.084505145692862
A,5.797994549612236
A,5.923508616047369
A,3.949376678172199
A,5.868772500590771
A,3.8136635728901456
A,5.587855888137735
A,5.619738784702869
A,3.088683108337496
A,5.09297924652941
A,4.531503886639684
A,4.241234742064625
A,6.350852330699006
A,4.3463208593625815
A,4.19362307088195
A,5.075694940005094
A,5.685589746298416
A,4.858351413989873
A,6.166370545669253
A,5.53097566196409
A,2.8217886802685697
A,4.470533036492991
A,4.438157900648301
